"Date";"close_price";"Signal"
"2015-06-04";17182.35;"HOLD"
"2015-06-05";17390.05;"HOLD"
"2015-06-08";17283.6;"HOLD"
"2015-06-09";17099.3;"HOLD"
"2015-06-10";17612.45;"HOLD"
"2015-06-11";17234.35;"HOLD"
"2015-06-12";17399.45;"HOLD"
"2015-06-15";18043.7;"HOLD"
"2015-06-16";18462.8;"HOLD"
"2015-06-17";19297.45;"HOLD"
"2015-06-18";19482.2;"HOLD"
"2015-06-19";19471.15;"HOLD"
"2015-06-22";19397.3;"HOLD"
"2015-06-23";19275.75;"HOLD"
"2015-06-24";19113.6;"HOLD"
"2015-06-25";19505.25;"HOLD"
"2015-06-26";19526.65;"HOLD"
"2015-06-29";19301.65;"HOLD"
"2015-06-30";19578.15;"HOLD"
"2015-07-01";20338.1;"HOLD"
"2015-07-02";21238.65;"HOLD"
"2015-07-03";20253.8;"HOLD"
"2015-07-06";20359.5;"HOLD"
"2015-07-07";20367.15;"HOLD"
"2015-07-08";20476.7;"HOLD"
"2015-07-09";20650.0;"HOLD"
"2015-07-10";20765.8;"HOLD"
"2015-07-13";21171.05;"HOLD"
"2015-07-14";20761.7;"HOLD"
"2015-07-15";20734.35;"HOLD"
"2015-07-16";21071.3;"HOLD"
"2015-07-17";21084.2;"HOLD"
"2015-07-20";21269.45;"HOLD"
"2015-07-21";21336.55;"HOLD"
"2015-07-22";21164.0;"HOLD"
"2015-07-23";20528.85;"HOLD"
"2015-07-24";20097.1;"HOLD"
"2015-07-27";19343.75;"HOLD"
"2015-07-28";19481.9;"HOLD"
"2015-07-29";19265.65;"HOLD"
"2015-07-30";19057.65;"HOLD"
"2015-07-31";19070.05;"HOLD"
"2015-08-03";19105.2;"HOLD"
"2015-08-04";20158.35;"HOLD"
"2015-08-05";20548.0;"HOLD"
"2015-08-06";20544.1;"HOLD"
"2015-08-07";20615.85;"HOLD"
"2015-08-10";20417.15;"HOLD"
"2015-08-11";20165.0;"HOLD"
"2015-08-12";19871.85;"HOLD"
"2015-08-13";19895.25;"HOLD"
"2015-08-14";20601.4;"HOLD"
"2015-08-17";20671.2;"HOLD"
"2015-08-18";20950.6;"HOLD"
"2015-08-19";21243.25;"HOLD"
"2015-08-20";21042.4;"HOLD"
"2015-08-21";20482.05;"SELL"
"2015-08-24";18571.75;"HOLD"
"2015-08-25";18844.35;"HOLD"
"2015-08-26";18581.65;"HOLD"
"2015-08-27";18814.35;"HOLD"
"2015-08-28";18903.1;"HOLD"
"2015-08-31";18993.35;"HOLD"
"2015-09-01";18258.9;"HOLD"
"2015-09-02";18342.9;"HOLD"
"2015-09-03";18365.15;"HOLD"
"2015-09-04";18146.65;"HOLD"
"2015-09-07";17449.95;"HOLD"
"2015-09-08";17257.55;"HOLD"
"2015-09-09";17939.5;"HOLD"
"2015-09-10";18472.35;"HOLD"
"2015-09-11";18892.2;"HOLD"
"2015-09-14";18813.1;"HOLD"
"2015-09-15";18557.6;"HOLD"
"2015-09-16";17968.35;"HOLD"
"2015-09-18";18215.9;"HOLD"
"2015-09-21";18459.55;"HOLD"
"2015-09-22";18337.9;"HOLD"
"2015-09-23";18250.35;"HOLD"
"2015-09-24";17761.8;"HOLD"
"2015-09-28";17298.6;"HOLD"
"2015-09-29";17468.6;"HOLD"
"2015-09-30";17791.2;"HOLD"
"2015-10-01";18270.55;"HOLD"
"2015-10-05";18763.6;"HOLD"
"2015-10-06";18670.05;"HOLD"
"2015-10-07";18900.4;"HOLD"
"2015-10-08";18680.8;"HOLD"
"2015-10-09";18319.75;"HOLD"
"2015-10-12";17981.1;"HOLD"
"2015-10-13";17816.25;"HOLD"
"2015-10-14";18169.0;"HOLD"
"2015-10-15";18318.8;"HOLD"
"2015-10-16";18283.05;"HOLD"
"2015-10-19";18249.4;"HOLD"
"2015-10-20";18145.85;"HOLD"
"2015-10-21";18199.25;"HOLD"
"2015-10-23";18144.6;"HOLD"
"2015-10-26";17942.7;"HOLD"
"2015-10-27";17688.25;"HOLD"
"2015-10-28";17385.4;"HOLD"
"2015-10-29";17445.2;"HOLD"
"2015-10-30";17761.9;"HOLD"
"2015-11-02";17971.35;"HOLD"
"2015-11-03";18003.25;"HOLD"
"2015-11-04";17805.3;"HOLD"
"2015-11-05";17693.0;"HOLD"
"2015-11-06";16692.75;"HOLD"
"2015-11-09";15933.4;"HOLD"
"2015-11-10";15876.55;"HOLD"
"2015-11-11";16049.3;"HOLD"
"2015-11-13";15616.25;"HOLD"
"2015-11-16";15294.8;"HOLD"
"2015-11-17";15489.95;"HOLD"
"2015-11-18";15875.8;"HOLD"
"2015-11-19";16165.6;"HOLD"
"2015-11-20";16408.95;"HOLD"
"2015-11-23";16757.05;"HOLD"
"2015-11-24";16649.3;"HOLD"
"2015-11-26";16514.3;"HOLD"
"2015-11-27";16567.95;"HOLD"
"2015-11-30";16723.4;"HOLD"
"2015-12-01";16232.25;"HOLD"
"2015-12-02";16343.75;"HOLD"
"2015-12-03";16644.15;"HOLD"
"2015-12-04";16415.2;"HOLD"
"2015-12-07";16227.75;"HOLD"
"2015-12-08";16326.05;"HOLD"
"2015-12-10";16032.05;"HOLD"
"2015-12-11";15561.8;"HOLD"
"2015-12-14";15365.2;"HOLD"
"2015-12-15";15793.65;"HOLD"
"2015-12-16";16048.4;"HOLD"
"2015-12-17";16235.7;"HOLD"
"2015-12-18";16175.9;"HOLD"
"2015-12-21";16030.45;"HOLD"
"2015-12-22";16084.45;"HOLD"
"2015-12-23";16195.3;"HOLD"
"2015-12-24";16184.55;"HOLD"
"2015-12-28";16575.1;"HOLD"
"2015-12-29";16664.25;"HOLD"
"2015-12-30";16527.35;"HOLD"
"2015-12-31";16855.2;"HOLD"
"2016-01-01";17365.25;"HOLD"
"2016-01-04";17506.25;"HOLD"
"2016-01-05";17169.5;"HOLD"
"2016-01-06";17550.15;"HOLD"
"2016-01-07";17066.3;"HOLD"
"2016-01-08";17222.85;"HOLD"
"2016-01-11";17257.2;"BUY"
"2016-01-12";17048.95;"HOLD"
"2016-01-13";17067.4;"HOLD"
"2016-01-14";16997.9;"HOLD"
"2016-01-15";16297.8;"HOLD"
"2016-01-18";15453.9;"HOLD"
"2016-01-19";15794.0;"HOLD"
"2016-01-20";15551.5;"HOLD"
"2016-01-21";15556.0;"HOLD"
"2016-01-22";16464.95;"HOLD"
"2016-01-25";16426.1;"HOLD"
"2016-01-27";16211.05;"HOLD"
"2016-01-28";15972.6;"HOLD"
"2016-01-29";16546.75;"HOLD"
"2016-02-01";17057.05;"HOLD"
"2016-02-02";17197.15;"HOLD"
"2016-02-03";16773.6;"HOLD"
"2016-02-04";16940.65;"HOLD"
"2016-02-05";18128.45;"HOLD"
"2016-02-08";18374.2;"HOLD"
"2016-02-09";18168.8;"HOLD"
"2016-02-10";17897.9;"HOLD"
"2016-02-11";17626.95;"HOLD"
"2016-02-12";17993.2;"HOLD"
"2016-02-15";18754.05;"HOLD"
"2016-02-16";18697.7;"HOLD"
"2016-02-17";18800.85;"HOLD"
"2016-02-18";18721.5;"HOLD"
"2016-02-19";18625.4;"HOLD"
"2016-02-22";18927.1;"HOLD"
"2016-02-23";18968.7;"HOLD"
"2016-02-24";19100.6;"HOLD"
"2016-02-25";18875.65;"HOLD"
"2016-02-26";18857.3;"HOLD"
"2016-02-29";18894.8;"HOLD"
"2016-03-01";19183.0;"HOLD"
"2016-03-02";19274.65;"HOLD"
"2016-03-03";19323.25;"HOLD"
"2016-03-04";19245.8;"HOLD"
"2016-03-08";19860.95;"HOLD"
"2016-03-09";19934.15;"HOLD"
"2016-03-10";19790.05;"HOLD"
"2016-03-11";19996.85;"HOLD"
"2016-03-14";19827.6;"HOLD"
"2016-03-15";19551.85;"HOLD"
"2016-03-16";18702.65;"HOLD"
"2016-03-17";18017.7;"HOLD"
"2016-03-18";18403.1;"HOLD"
"2016-03-21";18372.45;"HOLD"
"2016-03-22";18227.45;"HOLD"
"2016-03-23";18541.1;"HOLD"
"2016-03-28";18408.4;"HOLD"
"2016-03-29";18627.85;"HOLD"
"2016-03-30";18708.85;"HOLD"
"2016-03-31";19139.85;"HOLD"
"2016-04-01";19238.5;"HOLD"
"2016-04-04";19489.1;"HOLD"
"2016-04-05";18746.6;"HOLD"
"2016-04-06";19173.2;"HOLD"
"2016-04-07";18869.65;"HOLD"
"2016-04-08";19178.2;"HOLD"
"2016-04-11";19360.9;"HOLD"
"2016-04-12";19528.85;"HOLD"
"2016-04-13";19896.85;"HOLD"
"2016-04-18";20252.9;"HOLD"
"2016-04-20";20499.3;"HOLD"
"2016-04-21";20312.7;"HOLD"
"2016-04-22";20164.65;"HOLD"
"2016-04-25";19939.45;"HOLD"
"2016-04-26";20167.4;"HOLD"
"2016-04-27";20127.2;"HOLD"
"2016-04-28";20250.8;"HOLD"
"2016-04-29";20032.65;"HOLD"
"2016-05-02";19874.75;"HOLD"
"2016-05-03";19969.4;"HOLD"
"2016-05-04";19746.5;"HOLD"
"2016-05-05";19687.45;"HOLD"
"2016-05-06";20216.8;"HOLD"
"2016-05-09";20475.45;"HOLD"
"2016-05-10";20255.9;"HOLD"
"2016-05-11";19981.45;"HOLD"
"2016-05-12";19749.55;"HOLD"
"2016-05-13";18995.75;"HOLD"
"2016-05-16";19067.15;"HOLD"
"2016-05-17";18611.35;"HOLD"
"2016-05-18";18720.15;"HOLD"
"2016-05-19";18223.2;"HOLD"
"2016-05-20";18286.95;"HOLD"
"2016-05-23";18257.1;"HOLD"
"2016-05-24";18175.65;"HOLD"
"2016-05-25";18525.4;"HOLD"
"2016-05-26";18421.1;"SELL"
"2016-05-27";18751.3;"HOLD"
"2016-05-30";18720.95;"HOLD"
"2016-05-31";18524.2;"HOLD"
"2016-06-01";18692.15;"HOLD"
"2016-06-02";18767.3;"HOLD"
"2016-06-03";18781.5;"HOLD"
"2016-06-06";18955.35;"HOLD"
"2016-06-07";18805.7;"HOLD"
"2016-06-08";18799.65;"HOLD"
"2016-06-09";18608.65;"HOLD"
"2016-06-10";18620.65;"HOLD"
"2016-06-13";18416.85;"HOLD"
"2016-06-14";18761.3;"HOLD"
"2016-06-15";18634.65;"HOLD"
"2016-06-16";18783.4;"HOLD"
"2016-06-17";18744.85;"HOLD"
"2016-06-20";18654.95;"HOLD"
"2016-06-21";18730.5;"HOLD"
"2016-06-22";18771.5;"HOLD"
"2016-06-23";18660.25;"HOLD"
"2016-06-24";18623.8;"HOLD"
"2016-06-27";18701.4;"HOLD"
"2016-06-28";19188.5;"HOLD"
"2016-06-29";19110.45;"HOLD"
"2016-06-30";19223.7;"HOLD"
"2016-07-01";19156.55;"HOLD"
"2016-07-04";19463.6;"HOLD"
"2016-07-05";19419.3;"HOLD"
"2016-07-07";19576.95;"HOLD"
"2016-07-08";19451.8;"HOLD"
"2016-07-11";19550.0;"HOLD"
"2016-07-12";19668.6;"BUY"
"2016-07-13";19526.3;"HOLD"
"2016-07-14";19509.5;"HOLD"
"2016-07-15";19774.2;"HOLD"
"2016-07-18";19900.8;"HOLD"
"2016-07-19";19696.0;"HOLD"
"2016-07-20";19857.75;"HOLD"
"2016-07-21";19684.9;"HOLD"
"2016-07-22";19832.1;"HOLD"
"2016-07-25";19938.35;"HOLD"
"2016-07-26";20122.2;"HOLD"
"2016-07-27";20335.35;"HOLD"
"2016-07-28";21075.2;"HOLD"
"2016-07-29";22465.8;"HOLD"
"2016-08-01";22297.75;"HOLD"
"2016-08-02";21839.75;"HOLD"
"2016-08-03";21382.15;"HOLD"
"2016-08-04";21423.85;"HOLD"
"2016-08-05";22258.3;"HOLD"
"2016-08-08";22440.65;"HOLD"
"2016-08-09";22064.3;"HOLD"
"2016-08-10";21724.2;"HOLD"
"2016-08-11";22281.7;"HOLD"
"2016-08-12";22263.3;"HOLD"
"2016-08-16";22450.5;"HOLD"
"2016-08-17";22275.2;"HOLD"
"2016-08-18";22190.05;"HOLD"
"2016-08-19";21759.35;"HOLD"
"2016-08-22";21798.25;"HOLD"
"2016-08-23";22003.05;"HOLD"
"2016-08-24";22121.8;"HOLD"
"2016-08-25";22116.35;"HOLD"
"2016-08-26";22327.4;"HOLD"
"2016-08-29";22310.6;"HOLD"
"2016-08-30";23043.55;"HOLD"
"2016-08-31";22732.7;"HOLD"
"2016-09-01";22786.4;"HOLD"
"2016-09-02";22801.35;"HOLD"
"2016-09-06";22971.0;"HOLD"
"2016-09-07";22973.9;"HOLD"
"2016-09-08";23349.85;"HOLD"
"2016-09-09";22949.75;"HOLD"
"2016-09-12";22744.65;"HOLD"
"2016-09-14";22596.2;"HOLD"
"2016-09-15";22491.3;"HOLD"
"2016-09-16";23056.35;"HOLD"
"2016-09-19";23082.15;"HOLD"
"2016-09-20";23343.8;"HOLD"
"2016-09-21";24118.75;"HOLD"
"2016-09-22";24777.65;"HOLD"
"2016-09-23";24863.55;"HOLD"
"2016-09-26";24660.35;"HOLD"
"2016-09-27";24614.55;"HOLD"
"2016-09-28";25741.8;"HOLD"
"2016-09-29";24859.75;"HOLD"
"2016-09-30";24917.4;"HOLD"
"2016-10-03";25773.15;"HOLD"
"2016-10-04";25825.45;"HOLD"
"2016-10-05";26260.65;"HOLD"
"2016-10-06";26217.2;"HOLD"
"2016-10-07";25804.25;"HOLD"
"2016-10-10";25835.1;"HOLD"
"2016-10-13";25804.85;"HOLD"
"2016-10-14";25397.05;"HOLD"
"2016-10-17";24645.45;"HOLD"
"2016-10-18";25083.4;"HOLD"
"2016-10-19";25007.25;"HOLD"
"2016-10-20";24965.95;"HOLD"
"2016-10-21";25109.4;"HOLD"
"2016-10-24";24893.85;"HOLD"
"2016-10-25";24663.0;"HOLD"
"2016-10-26";24431.3;"HOLD"
"2016-10-27";24531.6;"HOLD"
"2016-10-28";24025.65;"HOLD"
"2016-10-30";24021.8;"HOLD"
"2016-11-01";25309.3;"HOLD"
"2016-11-02";24799.9;"HOLD"
"2016-11-03";24568.2;"HOLD"
"2016-11-04";23951.95;"HOLD"
"2016-11-07";24034.85;"HOLD"
"2016-11-08";24237.05;"HOLD"
"2016-11-09";23409.15;"HOLD"
"2016-11-10";23070.35;"HOLD"
"2016-11-11";21745.4;"HOLD"
"2016-11-15";20284.35;"SELL"
"2016-11-16";21093.65;"HOLD"
"2016-11-17";21026.95;"HOLD"
"2016-11-18";21805.2;"HOLD"
"2016-11-21";20357.95;"HOLD"
"2016-11-22";20656.35;"HOLD"
"2016-11-23";20910.55;"HOLD"
"2016-11-24";20353.25;"HOLD"
"2016-11-25";20144.5;"HOLD"
"2016-11-28";20226.4;"HOLD"
"2016-11-29";21343.4;"HOLD"
"2016-11-30";21675.4;"HOLD"
"2016-12-01";22179.15;"HOLD"
"2016-12-02";22699.05;"HOLD"
"2016-12-05";22741.9;"HOLD"
"2016-12-06";22463.1;"HOLD"
"2016-12-07";23316.2;"HOLD"
"2016-12-08";23257.2;"HOLD"
"2016-12-09";22849.0;"HOLD"
"2016-12-12";22215.15;"HOLD"
"2016-12-13";22286.7;"HOLD"
"2016-12-14";21806.1;"HOLD"
"2016-12-15";21495.75;"HOLD"
"2016-12-16";21757.45;"HOLD"
"2016-12-19";21543.7;"HOLD"
"2016-12-20";21160.3;"HOLD"
"2016-12-21";21328.55;"HOLD"
"2016-12-22";21301.4;"HOLD"
"2016-12-23";20919.55;"HOLD"
"2016-12-26";20275.5;"HOLD"
"2016-12-27";20565.1;"HOLD"
"2016-12-28";20885.25;"HOLD"
"2016-12-29";21477.85;"HOLD"
"2016-12-30";21812.1;"HOLD"
"2017-01-02";22510.6;"HOLD"
"2017-01-03";22497.55;"HOLD"
"2017-01-04";22177.8;"HOLD"
"2017-01-05";22324.75;"HOLD"
"2017-01-06";22714.6;"HOLD"
"2017-01-09";22979.15;"HOLD"
"2017-01-10";22986.3;"HOLD"
"2017-01-11";23174.0;"HOLD"
"2017-01-12";22816.0;"HOLD"
"2017-01-13";22773.1;"HOLD"
"2017-01-16";22327.25;"BUY"
"2017-01-17";22285.4;"HOLD"
"2017-01-18";22441.8;"HOLD"
"2017-01-19";22845.15;"HOLD"
"2017-01-20";22744.4;"HOLD"
"2017-01-23";22727.95;"HOLD"
"2017-01-24";23006.9;"HOLD"
"2017-01-25";23011.85;"HOLD"
"2017-01-27";23465.6;"HOLD"
"2017-01-30";23301.45;"HOLD"
"2017-01-31";23037.45;"HOLD"
"2017-02-01";24007.95;"HOLD"
"2017-02-02";23757.05;"HOLD"
"2017-02-03";23382.65;"HOLD"
"2017-02-06";23745.5;"HOLD"
"2017-02-07";23717.9;"HOLD"
"2017-02-08";23867.9;"HOLD"
"2017-02-09";23857.0;"HOLD"
"2017-02-10";23982.85;"HOLD"
"2017-02-13";24779.0;"HOLD"
"2017-02-14";25320.0;"HOLD"
"2017-02-15";24718.8;"HOLD"
"2017-02-16";25262.9;"HOLD"
"2017-02-17";25040.85;"HOLD"
"2017-02-20";25116.5;"HOLD"
"2017-02-21";25234.45;"HOLD"
"2017-02-22";25032.7;"HOLD"
"2017-02-23";24889.6;"HOLD"
"2017-02-27";24333.65;"HOLD"
"2017-02-28";24169.05;"HOLD"
"2017-03-01";23712.0;"HOLD"
"2017-03-02";23449.2;"HOLD"
"2017-03-03";23080.75;"HOLD"
"2017-03-06";23076.2;"HOLD"
"2017-03-07";23217.8;"HOLD"
"2017-03-08";23475.45;"HOLD"
"2017-03-09";23404.4;"HOLD"
"2017-03-10";23393.25;"HOLD"
"2017-03-14";23963.25;"HOLD"
"2017-03-15";24099.0;"HOLD"
"2017-03-16";24514.5;"HOLD"
"2017-03-17";24601.75;"HOLD"
"2017-03-20";25033.0;"HOLD"
"2017-03-21";24902.05;"HOLD"
"2017-03-22";24541.7;"HOLD"
"2017-03-23";24361.6;"HOLD"
"2017-03-24";24365.95;"HOLD"
"2017-03-27";24168.0;"HOLD"
"2017-03-28";24936.8;"HOLD"
"2017-03-29";25056.25;"HOLD"
"2017-03-30";25638.15;"HOLD"
"2017-03-31";25554.15;"HOLD"
"2017-04-03";25493.45;"HOLD"
"2017-04-05";25676.5;"HOLD"
"2017-04-06";25552.2;"HOLD"
"2017-04-07";25778.3;"HOLD"
"2017-04-10";25564.55;"HOLD"
"2017-04-11";25819.2;"HOLD"
"2017-04-12";26357.7;"HOLD"
"2017-04-13";26104.6;"HOLD"
"2017-04-17";26107.9;"HOLD"
"2017-04-18";25566.2;"HOLD"
"2017-04-19";25430.45;"HOLD"
"2017-04-20";25502.1;"HOLD"
"2017-04-21";25551.25;"HOLD"
"2017-04-24";26091.15;"HOLD"
"2017-04-25";26089.65;"HOLD"
"2017-04-26";26027.4;"HOLD"
"2017-04-27";25974.8;"HOLD"
"2017-04-28";26022.25;"HOLD"
"2017-05-02";25767.25;"HOLD"
"2017-05-03";25900.05;"HOLD"
"2017-05-04";25764.6;"HOLD"
"2017-05-05";25837.45;"HOLD"
"2017-05-08";26910.3;"HOLD"
"2017-05-09";27113.05;"HOLD"
"2017-05-10";27851.75;"HOLD"
"2017-05-11";29402.1;"HOLD"
"2017-05-12";29169.6;"HOLD"
"2017-05-15";28937.05;"HOLD"
"2017-05-16";29307.45;"HOLD"
"2017-05-17";29116.15;"HOLD"
"2017-05-18";28349.2;"HOLD"
"2017-05-19";27903.55;"HOLD"
"2017-05-22";27223.65;"HOLD"
"2017-05-23";27589.35;"HOLD"
"2017-05-24";27411.8;"HOLD"
"2017-05-25";27954.05;"HOLD"
"2017-05-26";28348.45;"HOLD"
"2017-05-29";28177.7;"HOLD"
"2017-05-30";28336.25;"HOLD"
"2017-05-31";28431.15;"HOLD"
"2017-06-01";28756.1;"HOLD"
"2017-06-02";29179.95;"HOLD"
"2017-06-05";29323.8;"HOLD"
"2017-06-06";29224.6;"HOLD"
"2017-06-07";29621.05;"HOLD"
"2017-06-08";29613.8;"HOLD"
"2017-06-09";29748.5;"HOLD"
"2017-06-12";29311.7;"HOLD"
"2017-06-13";29179.75;"HOLD"
"2017-06-14";29024.1;"HOLD"
"2017-06-15";28804.5;"HOLD"
"2017-06-16";28722.65;"HOLD"
"2017-06-19";28465.0;"HOLD"
"2017-06-20";27878.35;"HOLD"
"2017-06-21";27561.95;"HOLD"
"2017-06-22";27652.85;"HOLD"
"2017-06-23";27172.4;"HOLD"
"2017-06-27";26669.0;"HOLD"
"2017-06-28";27227.6;"HOLD"
"2017-06-29";27436.2;"HOLD"
"2017-06-30";27013.7;"HOLD"
"2017-07-03";27752.1;"HOLD"
"2017-07-04";27841.95;"HOLD"
"2017-07-05";28048.2;"HOLD"
"2017-07-06";27701.55;"HOLD"
"2017-07-07";27856.6;"HOLD"
"2017-07-10";27928.75;"SELL"
"2017-07-11";28125.1;"HOLD"
"2017-07-12";28248.05;"HOLD"
"2017-07-13";28053.5;"HOLD"
"2017-07-14";27894.3;"HOLD"
"2017-07-17";28050.95;"HOLD"
"2017-07-18";28568.1;"HOLD"
"2017-07-19";29181.0;"HOLD"
"2017-07-20";29200.6;"HOLD"
"2017-07-21";28858.25;"HOLD"
"2017-07-24";28843.1;"HOLD"
"2017-07-25";28376.6;"HOLD"
"2017-07-26";28959.25;"HOLD"
"2017-07-27";29061.65;"HOLD"
"2017-07-28";29332.55;"BUY"
"2017-07-31";30040.6;"HOLD"
"2017-08-01";31437.05;"HOLD"
"2017-08-02";31172.65;"HOLD"
"2017-08-03";30703.3;"HOLD"
"2017-08-04";31590.75;"HOLD"
"2017-08-07";32007.65;"HOLD"
"2017-08-08";32135.6;"HOLD"
"2017-08-09";31520.55;"HOLD"
"2017-08-10";30192.75;"HOLD"
"2017-08-11";29615.8;"HOLD"
"2017-08-14";30401.95;"HOLD"
"2017-08-16";30589.9;"HOLD"
"2017-08-17";30847.65;"HOLD"
"2017-08-18";31454.2;"HOLD"
"2017-08-21";31523.4;"HOLD"
"2017-08-22";30997.8;"HOLD"
"2017-08-23";30651.65;"HOLD"
"2017-08-24";30806.75;"HOLD"
"2017-08-28";31277.0;"HOLD"
"2017-08-29";30846.45;"HOLD"
"2017-08-30";30973.7;"HOLD"
"2017-08-31";31404.25;"HOLD"
"2017-09-01";31713.8;"HOLD"
"2017-09-04";31685.15;"HOLD"
"2017-09-05";31883.8;"HOLD"
"2017-09-06";32040.9;"HOLD"
"2017-09-07";32786.4;"HOLD"
"2017-09-08";32628.7;"HOLD"
"2017-09-11";32466.75;"HOLD"
"2017-09-12";32582.3;"HOLD"
"2017-09-13";32210.9;"HOLD"
"2017-09-14";32059.4;"HOLD"
"2017-09-15";31956.2;"HOLD"
"2017-09-18";32763.85;"HOLD"
"2017-09-19";32354.85;"HOLD"
"2017-09-20";32388.0;"HOLD"
"2017-09-21";31832.0;"HOLD"
"2017-09-22";31522.8;"HOLD"
"2017-09-25";30970.45;"HOLD"
"2017-09-26";30823.85;"HOLD"
"2017-09-27";30466.7;"HOLD"
"2017-09-28";30168.45;"HOLD"
"2017-09-29";31179.95;"HOLD"
"2017-10-03";31157.75;"HOLD"
"2017-10-04";30903.4;"HOLD"
"2017-10-05";30787.55;"HOLD"
"2017-10-06";31538.2;"HOLD"
"2017-10-09";31794.85;"HOLD"
"2017-10-10";31605.65;"HOLD"
"2017-10-11";31251.15;"HOLD"
"2017-10-12";31285.35;"HOLD"
"2017-10-13";31368.2;"SELL"
"2017-10-16";31736.2;"HOLD"
"2017-10-17";31829.25;"HOLD"
"2017-10-18";31477.5;"HOLD"
"2017-10-19";31486.3;"HOLD"
"2017-10-23";31140.85;"HOLD"
"2017-10-24";31466.1;"HOLD"
"2017-10-25";31696.45;"HOLD"
"2017-10-26";31494.7;"HOLD"
"2017-10-27";31782.85;"HOLD"
"2017-10-30";32360.75;"HOLD"
"2017-10-31";32287.5;"HOLD"
"2017-11-01";30929.75;"HOLD"
"2017-11-02";31151.5;"HOLD"
"2017-11-03";31168.85;"HOLD"
"2017-11-06";31097.85;"HOLD"
"2017-11-07";31146.6;"HOLD"
"2017-11-08";31120.55;"HOLD"
"2017-11-09";30819.75;"HOLD"
"2017-11-10";30478.65;"HOLD"
"2017-11-13";30561.85;"HOLD"
"2017-11-14";30083.2;"HOLD"
"2017-11-15";30476.15;"HOLD"
"2017-11-16";30483.95;"HOLD"
"2017-11-17";30637.6;"HOLD"
"2017-11-20";30650.25;"HOLD"
"2017-11-21";30397.25;"HOLD"
"2017-11-22";30198.05;"HOLD"
"2017-11-23";30635.95;"HOLD"
"2017-11-24";30808.2;"HOLD"
"2017-11-27";30831.35;"HOLD"
"2017-11-28";30512.05;"HOLD"
"2017-11-29";30234.8;"HOLD"
"2017-11-30";29981.05;"HOLD"
"2017-12-01";29302.5;"HOLD"
"2017-12-04";29399.1;"HOLD"
"2017-12-05";28920.05;"HOLD"
"2017-12-06";28204.75;"HOLD"
"2017-12-07";28857.05;"HOLD"
"2017-12-08";29005.05;"HOLD"
"2017-12-11";29242.8;"HOLD"
"2017-12-12";28610.1;"HOLD"
"2017-12-13";28689.5;"HOLD"
"2017-12-14";28702.95;"HOLD"
"2017-12-15";29503.35;"HOLD"
"2017-12-18";29909.5;"HOLD"
"2017-12-19";30794.95;"HOLD"
"2017-12-20";30254.75;"HOLD"
"2017-12-21";30221.4;"HOLD"
"2017-12-22";30247.85;"HOLD"
"2017-12-26";30121.0;"HOLD"
"2017-12-27";30164.0;"HOLD"
"2017-12-28";29951.75;"HOLD"
"2017-12-29";30290.55;"HOLD"
"2018-01-01";29901.3;"HOLD"
"2018-01-02";28697.45;"HOLD"
"2018-01-03";28794.6;"HOLD"
"2018-01-04";28574.7;"HOLD"
"2018-01-05";29250.85;"HOLD"
"2018-01-08";29131.3;"HOLD"
